respondent_id,target_week,current_week,weeks_observed,target_date,next_week_income,next_week_direction,current_income,lag_1_income,lag_2_income,lag_3_income,has_lag_2,has_lag_3,rolling_mean_income,rolling_std_income,rolling_min_income,rolling_max_income,rolling_range_income,income_trend_abs,income_trend_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_christmas_year_end,target_is_new_year,gig_type_enc,domisili_code_enc,usia,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,status_income,peak_week,src_fiverr,src_gojek,src_grab,src_instagram,src_langsung,src_shopee,src_tiktok,src_tokopedia,src_upwork,src_whatsapp,ramai_akhir_bulan_gajian,ramai_akhir_pekan,ramai_awal_bulan,ramai_harbolnas_flashsale,ramai_promo_aplikasi,ramai_ramadan_lebaran,fluk_akhir_pekan_hari_libur,fluk_cuaca,fluk_jam_kerja,fluk_jumlah_pesanan_project,fluk_kondisi_fisik,fluk_promo_aplikasi,fluk_rating_ulasan,fluk_tanggal_gajian_akhir_bulan,pref_awal_bulan,pref_harbolnas,pref_payday,pref_promo_aplikasi,pref_ramadan_lebaran,pref_weekend,previous_direction_enc
R0287,2,1,1,2026-05-02 01:07:20,465000.0,Up,25000.0,25000.0,0.0,0.0,0,0,25000.0,0.0,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,1,18,2.833213344056216,3,3,9,739240.8333333334,2,3,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1
R0287,3,2,2,2026-04-25 01:07:20,510000.0,Up,465000.0,465000.0,25000.0,0.0,1,0,245000.0,220000.0,25000.0,465000.0,440000.0,440000.0,17.6,440000.0,17.6,Up,1,0,0,4,4,2,0,1,1,1,0,0,0,1,18,2.833213344056216,3,3,9,739240.8333333334,2,3,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2
R0287,4,3,3,2026-04-18 01:07:20,570000.0,Up,510000.0,510000.0,465000.0,25000.0,1,1,333333.3333333333,218797.21712632047,25000.0,510000.0,485000.0,45000.0,0.0967741935483871,45000.0,0.0967741935483871,Up,1,0,0,4,3,2,0,0,0,1,0,0,0,1,18,2.833213344056216,3,3,9,739240.8333333334,2,3,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,2
R0288,2,1,1,2026-05-02 01:33:27,230000.0,Up,90000.0,90000.0,0.0,0.0,0,0,90000.0,0.0,90000.0,90000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,4,20,4.07753744390572,4,6,24,653189.75,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
R0288,3,2,2,2026-04-25 01:33:27,150000.0,Down,230000.0,230000.0,90000.0,0.0,1,0,160000.0,70000.0,90000.0,230000.0,140000.0,140000.0,1.5555555555555556,140000.0,1.5555555555555556,Up,1,0,0,4,4,2,0,1,1,1,0,0,0,4,20,4.07753744390572,4,6,24,653189.75,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2
R0288,4,3,3,2026-04-18 01:33:27,225000.0,Up,150000.0,150000.0,230000.0,90000.0,1,1,156666.66666666666,57348.83511361751,90000.0,230000.0,140000.0,-80000.0,-0.34782608695652173,-80000.0,-0.34782608695652173,Down,0,1,0,4,3,2,0,0,0,1,0,0,0,4,20,4.07753744390572,4,6,24,653189.75,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
R0289,2,1,1,2026-05-02 02:20:12,740000.0,Down,835000.0,835000.0,0.0,0.0,0,0,835000.0,0.0,835000.0,835000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,0,31,2.772588722239781,4,8,32,518297.0,2,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
R0289,3,2,2,2026-04-25 02:20:12,820000.0,Up,740000.0,740000.0,835000.0,0.0,1,0,787500.0,47500.0,740000.0,835000.0,95000.0,-95000.0,-0.11377245508982035,-95000.0,-0.11377245508982035,Down,0,1,0,4,4,2,0,1,1,1,0,0,0,0,31,2.772588722239781,4,8,32,518297.0,2,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
R0289,4,3,3,2026-04-18 02:20:12,720000.0,Down,820000.0,820000.0,740000.0,835000.0,1,1,798333.3333333334,41699.98667732268,740000.0,835000.0,95000.0,80000.0,0.10810810810810811,80000.0,0.10810810810810811,Up,1,0,0,4,3,2,0,0,0,1,0,0,0,0,31,2.772588722239781,4,8,32,518297.0,2,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2
R0290,2,1,1,2026-05-02 04:27:16,340000.0,Down,610000.0,610000.0,0.0,0.0,0,0,610000.0,0.0,610000.0,610000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,2,20,2.3978952727983707,3,7,21,442180.75,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
R0290,3,2,2,2026-04-25 04:27:16,350000.0,Stable,340000.0,340000.0,610000.0,0.0,1,0,475000.0,135000.0,340000.0,610000.0,270000.0,-270000.0,-0.4426229508196721,-270000.0,-0.4426229508196721,Down,0,1,0,4,4,2,0,1,1,1,0,0,0,2,20,2.3978952727983707,3,7,21,442180.75,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
R0290,4,3,3,2026-04-18 04:27:16,680000.0,Up,350000.0,350000.0,340000.0,610000.0,1,1,433333.3333333333,124988.88839501783,340000.0,610000.0,270000.0,10000.0,0.029411764705882353,10000.0,0.029411764705882353,Stable,0,0,1,4,3,2,0,0,0,1,0,0,0,2,20,2.3978952727983707,3,7,21,442180.75,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
R0291,2,1,1,2026-05-02 07:17:18,880000.0,Stable,900000.0,900000.0,0.0,0.0,0,0,900000.0,0.0,900000.0,900000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,4,31,3.784189633918261,7,7,49,653189.75,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
R0291,3,2,2,2026-04-25 07:17:18,730000.0,Down,880000.0,880000.0,900000.0,0.0,1,0,890000.0,10000.0,880000.0,900000.0,20000.0,-20000.0,-0.022222222222222223,-20000.0,-0.022222222222222223,Stable,0,0,1,4,4,2,0,1,1,1,0,0,0,4,31,3.784189633918261,7,7,49,653189.75,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
R0291,4,3,3,2026-04-18 07:17:18,900000.0,Up,730000.0,730000.0,880000.0,900000.0,1,1,836666.6666666666,75865.37784494027,730000.0,900000.0,170000.0,-150000.0,-0.17045454545454544,-150000.0,-0.17045454545454544,Down,0,1,0,4,3,2,0,0,0,1,0,0,0,4,31,3.784189633918261,7,7,49,653189.75,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
R0292,2,1,1,2026-05-02 07:54:37,500000.0,Down,1075000.0,1075000.0,0.0,0.0,0,0,1075000.0,0.0,1075000.0,1075000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,2,0,17,3.6375861597263857,5,9,45,518297.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
R0292,3,2,2,2026-04-25 07:54:37,325000.0,Down,500000.0,500000.0,1075000.0,0.0,1,0,787500.0,287500.0,500000.0,1075000.0,575000.0,-575000.0,-0.5348837209302325,-575000.0,-0.5348837209302325,Down,0,1,0,4,4,2,0,1,1,1,0,0,2,0,17,3.6375861597263857,5,9,45,518297.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
R0292,4,3,3,2026-04-18 07:54:37,375000.0,Up,325000.0,325000.0,500000.0,1075000.0,1,1,633333.3333333334,320373.04644568474,325000.0,1075000.0,750000.0,-175000.0,-0.35,-175000.0,-0.35,Down,0,1,0,4,3,2,0,0,0,1,0,0,2,0,17,3.6375861597263857,5,9,45,518297.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
R0293,2,1,1,2026-05-02 08:21:52,200000.0,Down,375000.0,375000.0,0.0,0.0,0,0,375000.0,0.0,375000.0,375000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,5,25,1.0986122886681096,4,8,32,550782.7152777778,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
R0293,3,2,2,2026-04-25 08:21:52,290000.0,Up,200000.0,200000.0,375000.0,0.0,1,0,287500.0,87500.0,200000.0,375000.0,175000.0,-175000.0,-0.4666666666666667,-175000.0,-0.4666666666666667,Down,0,1,0,4,4,2,0,1,1,1,0,0,0,5,25,1.0986122886681096,4,8,32,550782.7152777778,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
R0293,4,3,3,2026-04-18 08:21:52,435000.0,Up,290000.0,290000.0,200000.0,375000.0,1,1,288333.3333333333,71453.17036742005,200000.0,375000.0,175000.0,90000.0,0.45,90000.0,0.45,Up,1,0,0,4,3,2,0,0,0,1,0,0,0,5,25,1.0986122886681096,4,8,32,550782.7152777778,1,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
R0294,2,1,1,2026-05-02 08:22:15,270000.0,Up,205000.0,205000.0,0.0,0.0,0,0,205000.0,0.0,205000.0,205000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,2,1,36,2.995732273553991,5,8,40,739240.8333333334,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
R0294,3,2,2,2026-04-25 08:22:15,250000.0,Down,270000.0,270000.0,205000.0,0.0,1,0,237500.0,32500.0,205000.0,270000.0,65000.0,65000.0,0.3170731707317073,65000.0,0.3170731707317073,Up,1,0,0,4,4,2,0,1,1,1,0,0,2,1,36,2.995732273553991,5,8,40,739240.8333333334,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2
R0294,4,3,3,2026-04-18 08:22:15,410000.0,Up,250000.0,250000.0,270000.0,205000.0,1,1,241666.66666666666,27182.510717166817,205000.0,270000.0,65000.0,-20000.0,-0.07407407407407407,-20000.0,-0.07407407407407407,Down,0,1,0,4,3,2,0,0,0,1,0,0,2,1,36,2.995732273553991,5,8,40,739240.8333333334,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
R0295,2,1,1,2026-05-02 08:52:37,360000.0,Down,920000.0,920000.0,0.0,0.0,0,0,920000.0,0.0,920000.0,920000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,2,0,30,3.8712010109078907,5,8,40,518297.0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
R0295,3,2,2,2026-04-25 08:52:37,650000.0,Up,360000.0,360000.0,920000.0,0.0,1,0,640000.0,280000.0,360000.0,920000.0,560000.0,-560000.0,-0.6086956521739131,-560000.0,-0.6086956521739131,Down,0,1,0,4,4,2,0,1,1,1,0,0,2,0,30,3.8712010109078907,5,8,40,518297.0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
R0295,4,3,3,2026-04-18 08:52:37,610000.0,Down,650000.0,650000.0,360000.0,920000.0,1,1,643333.3333333334,228667.63848189995,360000.0,920000.0,560000.0,290000.0,0.8055555555555556,290000.0,0.8055555555555556,Up,1,0,0,4,3,2,0,0,0,1,0,0,2,0,30,3.8712010109078907,5,8,40,518297.0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
R0296,2,1,1,2026-05-02 10:52:30,175000.0,Down,385000.0,385000.0,0.0,0.0,0,0,385000.0,0.0,385000.0,385000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,1,22,2.8903717578961645,5,7,35,739240.8333333334,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
R0296,3,2,2,2026-04-25 10:52:30,150000.0,Down,175000.0,175000.0,385000.0,0.0,1,0,280000.0,105000.0,175000.0,385000.0,210000.0,-210000.0,-0.5454545454545454,-210000.0,-0.5454545454545454,Down,0,1,0,4,4,2,0,1,1,1,0,0,0,1,22,2.8903717578961645,5,7,35,739240.8333333334,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
R0296,4,3,3,2026-04-18 10:52:30,170000.0,Up,150000.0,150000.0,175000.0,385000.0,1,1,236666.66666666666,105382.89973024825,150000.0,385000.0,235000.0,-25000.0,-0.14285714285714285,-25000.0,-0.14285714285714285,Down,0,1,0,4,3,2,0,0,0,1,0,0,0,1,22,2.8903717578961645,5,7,35,739240.8333333334,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
R0297,2,1,1,2026-05-02 11:02:47,225000.0,Down,475000.0,475000.0,0.0,0.0,0,0,475000.0,0.0,475000.0,475000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,5,22,3.091042453358316,6,7,42,550782.7152777778,0,4,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
R0297,3,2,2,2026-04-25 11:02:47,295000.0,Up,225000.0,225000.0,475000.0,0.0,1,0,350000.0,125000.0,225000.0,475000.0,250000.0,-250000.0,-0.5263157894736842,-250000.0,-0.5263157894736842,Down,0,1,0,4,4,2,0,1,1,1,0,0,0,5,22,3.091042453358316,6,7,42,550782.7152777778,0,4,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
R0297,4,3,3,2026-04-18 11:02:47,6800.0,Down,295000.0,295000.0,225000.0,475000.0,1,1,331666.6666666667,105303.79332620876,225000.0,475000.0,250000.0,70000.0,0.3111111111111111,70000.0,0.3111111111111111,Up,1,0,0,4,3,2,0,0,0,1,0,0,0,5,22,3.091042453358316,6,7,42,550782.7152777778,0,4,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,2
R0298,2,1,1,2026-05-02 11:30:17,40000.0,Down,725000.0,725000.0,0.0,0.0,0,0,725000.0,0.0,725000.0,725000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,1,25,2.995732273553991,6,7,42,739240.8333333334,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
R0298,3,2,2,2026-04-25 11:30:17,40000.0,Stable,40000.0,40000.0,725000.0,0.0,1,0,382500.0,342500.0,40000.0,725000.0,685000.0,-685000.0,-0.9448275862068966,-685000.0,-0.9448275862068966,Down,0,1,0,4,4,2,0,1,1,1,0,0,0,1,25,2.995732273553991,6,7,42,739240.8333333334,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
R0298,4,3,3,2026-04-18 11:30:17,730000.0,Up,40000.0,40000.0,40000.0,725000.0,1,1,268333.3333333333,322912.0967418567,40000.0,725000.0,685000.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,3,2,0,0,0,1,0,0,0,1,25,2.995732273553991,6,7,42,739240.8333333334,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
R0299,2,1,1,2026-05-02 11:40:33,825000.0,Down,990000.0,990000.0,0.0,0.0,0,0,990000.0,0.0,990000.0,990000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,2,2,17,3.9512437185814275,6,6,36,442180.75,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
R0299,3,2,2,2026-04-25 11:40:33,775000.0,Down,825000.0,825000.0,990000.0,0.0,1,0,907500.0,82500.0,825000.0,990000.0,165000.0,-165000.0,-0.16666666666666666,-165000.0,-0.16666666666666666,Down,0,1,0,4,4,2,0,1,1,1,0,0,2,2,17,3.9512437185814275,6,6,36,442180.75,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
R0299,4,3,3,2026-04-18 11:40:33,1010000.0,Up,775000.0,775000.0,825000.0,990000.0,1,1,863333.3333333334,91863.42519680446,775000.0,990000.0,215000.0,-50000.0,-0.06060606060606061,-50000.0,-0.06060606060606061,Down,0,1,0,4,3,2,0,0,0,1,0,0,2,2,17,3.9512437185814275,6,6,36,442180.75,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
R0300,2,1,1,2026-05-02 12:03:29,100000.0,Up,85000.0,85000.0,0.0,0.0,0,0,85000.0,0.0,85000.0,85000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,7,25,2.1972245773362196,4,4,16,517481.9375,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
R0300,3,2,2,2026-04-25 12:03:29,115000.0,Up,100000.0,100000.0,85000.0,0.0,1,0,92500.0,7500.0,85000.0,100000.0,15000.0,15000.0,0.17647058823529413,15000.0,0.17647058823529413,Up,1,0,0,4,4,2,0,1,1,1,0,0,0,7,25,2.1972245773362196,4,4,16,517481.9375,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
R0300,4,3,3,2026-04-18 12:03:29,95000.0,Down,115000.0,115000.0,100000.0,85000.0,1,1,100000.0,12247.44871391589,85000.0,115000.0,30000.0,15000.0,0.15,15000.0,0.15,Up,1,0,0,4,3,2,0,0,0,1,0,0,0,7,25,2.1972245773362196,4,4,16,517481.9375,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
R0301,2,1,1,2026-05-02 12:17:38,105000.0,Up,75000.0,75000.0,0.0,0.0,0,0,75000.0,0.0,75000.0,75000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,2,23,2.639057329615259,6,7,42,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
R0301,3,2,2,2026-04-25 12:17:38,90000.0,Down,105000.0,105000.0,75000.0,0.0,1,0,90000.0,15000.0,75000.0,105000.0,30000.0,30000.0,0.4,30000.0,0.4,Up,1,0,0,4,4,2,0,1,1,1,0,0,0,2,23,2.639057329615259,6,7,42,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2
R0301,4,3,3,2026-04-18 12:17:38,70000.0,Down,90000.0,90000.0,105000.0,75000.0,1,1,90000.0,12247.44871391589,75000.0,105000.0,30000.0,-15000.0,-0.14285714285714285,-15000.0,-0.14285714285714285,Down,0,1,0,4,3,2,0,0,0,1,0,0,0,2,23,2.639057329615259,6,7,42,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
R0302,2,1,1,2026-05-02 12:27:25,600000.0,Down,1336200.0,1336200.0,0.0,0.0,0,0,1336200.0,0.0,1336200.0,1336200.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,1,3,32,4.143134726391533,6,8,48,460955.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
R0302,3,2,2,2026-04-25 12:27:25,680000.0,Up,600000.0,600000.0,1336200.0,0.0,1,0,968100.0,368100.0,600000.0,1336200.0,736200.0,-736200.0,-0.550965424337674,-736200.0,-0.550965424337674,Down,0,1,0,4,4,2,0,1,1,1,0,0,1,3,32,4.143134726391533,6,8,48,460955.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
R0302,4,3,3,2026-04-18 12:27:25,510000.0,Down,680000.0,680000.0,600000.0,1336200.0,1,1,872066.6666666666,329812.8897150962,600000.0,1336200.0,736200.0,80000.0,0.13333333333333333,80000.0,0.13333333333333333,Up,1,0,0,4,3,2,0,0,0,1,0,0,1,3,32,4.143134726391533,6,8,48,460955.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2
R0303,2,1,1,2026-05-02 12:27:47,16800.0,Down,18400.0,18400.0,0.0,0.0,0,0,18400.0,0.0,18400.0,18400.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,2,29,3.2188758248682006,5,3,15,442180.75,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
R0303,3,2,2,2026-04-25 12:27:47,110000.0,Up,16800.0,16800.0,18400.0,0.0,1,0,17600.0,800.0,16800.0,18400.0,1600.0,-1600.0,-0.08695652173913043,-1600.0,-0.08695652173913043,Down,0,1,0,4,4,2,0,1,1,1,0,0,0,2,29,3.2188758248682006,5,3,15,442180.75,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
R0303,4,3,3,2026-04-18 12:27:47,100000.0,Down,110000.0,110000.0,16800.0,18400.0,1,1,48400.0,43562.67515507589,16800.0,110000.0,93200.0,93200.0,5.5476190476190474,93200.0,5.5476190476190474,Up,1,0,0,4,3,2,0,0,0,1,0,0,0,2,29,3.2188758248682006,5,3,15,442180.75,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2
R0304,2,1,1,2026-05-02 12:29:00,200000.0,Down,845000.0,845000.0,0.0,0.0,0,0,845000.0,0.0,845000.0,845000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,1,6,31,2.3978952727983707,7,9,63,559306.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
R0304,3,2,2,2026-04-25 12:29:00,795000.0,Up,200000.0,200000.0,845000.0,0.0,1,0,522500.0,322500.0,200000.0,845000.0,645000.0,-645000.0,-0.7633136094674556,-645000.0,-0.7633136094674556,Down,0,1,0,4,4,2,0,1,1,1,0,0,1,6,31,2.3978952727983707,7,9,63,559306.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
R0304,4,3,3,2026-04-18 12:29:00,245000.0,Down,795000.0,795000.0,200000.0,845000.0,1,1,613333.3333333334,292982.7450361009,200000.0,845000.0,645000.0,595000.0,2.975,595000.0,2.975,Up,1,0,0,4,3,2,0,0,0,1,0,0,1,6,31,2.3978952727983707,7,9,63,559306.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
R0305,2,1,1,2026-05-02 12:31:33,1010000.0,Up,820000.0,820000.0,0.0,0.0,0,0,820000.0,0.0,820000.0,820000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,0,2,22,1.6094379124341003,6,6,36,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0305,3,2,2,2026-04-25 12:31:33,830000.0,Down,1010000.0,1010000.0,820000.0,0.0,1,0,915000.0,95000.0,820000.0,1010000.0,190000.0,190000.0,0.23170731707317074,190000.0,0.23170731707317074,Up,1,0,0,4,4,2,0,1,1,1,0,0,0,2,22,1.6094379124341003,6,6,36,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
R0305,4,3,3,2026-04-18 12:31:33,50000.0,Down,830000.0,830000.0,1010000.0,820000.0,1,1,886666.6666666666,87305.3390247253,820000.0,1010000.0,190000.0,-180000.0,-0.1782178217821782,-180000.0,-0.1782178217821782,Down,0,1,0,4,3,2,0,0,0,1,0,0,0,2,22,1.6094379124341003,6,6,36,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
R0306,2,1,1,2026-05-02 12:49:27,780000.0,Down,920000.0,920000.0,0.0,0.0,0,0,920000.0,0.0,920000.0,920000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,2,1,17,3.9889840465642745,6,8,48,739240.8333333334,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1
R0306,3,2,2,2026-04-25 12:49:27,610000.0,Down,780000.0,780000.0,920000.0,0.0,1,0,850000.0,70000.0,780000.0,920000.0,140000.0,-140000.0,-0.15217391304347827,-140000.0,-0.15217391304347827,Down,0,1,0,4,4,2,0,1,1,1,0,0,2,1,17,3.9889840465642745,6,8,48,739240.8333333334,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
