dataset_id,timestamp,tahun,bulan,tahun_bulan,tipe_transaksi,category,amount,metode_pembayaran,status_transaksi,sumber_file,source,hour,day_of_week,day_name,day_of_month,month,date_only,is_weekend,week_period,hour_sin,hour_cos,is_night,is_late_night,night_score,time_segment,category_score,category_type,is_hedonic_category,amount_log,amount_z,amount_score,amount_percentile,is_high_amount,user_proxy,transactions_same_day,daily_amount_total,share_of_daily_spend,amount_vs_weekly_avg,budget_limit,spent_so_far,budget_remaining_ratio,weekend_score,fingo_impulse_signal,signal_band,label
daily_household,2017-03-12 00:00:00,2017,3,2017-03,Expense,Makanan,23790.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,12,2017-03,2017-03-12,1,10,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.077062636881845,0.2380588235293964,0.5396764705882328,0.5275285481239804,0,daily_household_unknown_unknown,6,129930.0,0.1830985915492943,0.2372907962201378,12617743.237561176,6255869.64,0.504200591007654,1.0,0.7349191176470582,high,IMPULSIF
ecommerce_sales,2024-06-06 20:52:00,2024,6,2024-06,Sales,Belanja,19000.0,Online Payment,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,20,3,Thursday,6,2024-06,2024-06-06,0,23,-0.8660254037844386,0.5000000000000001,1,0,0.6666666666666667,night,1.0,hedonic,1,9.852246888342531,-0.313961459298105,0.4476730901169825,0.3633663366336633,0,ecommerce_sales_unknown_unknown,79,4280404.0,0.0044388333437684,0.364303714254403,1392395.8305830583,6878631.0,0.0,0.0,0.645251605862579,watch,PERTIMBANGAN
ecommerce_sales,2025-11-11 15:48:00,2025,11,2025-11,Sales,Belanja,48500.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,15,1,Tuesday,11,2025-11,2025-11-11,0,46,-0.7071067811865471,-0.7071067811865479,0,0,0.25,midday,1.0,hedonic,1,10.789339695269716,1.733764176185887,0.7889606960309812,0.7729372937293729,0,ecommerce_sales_unknown_unknown,38,1765350.0,0.0274733055767977,1.029009555226476,1392395.8305830583,3400502.0,0.0,0.0,0.5847401740077453,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,16600.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.717218213494077,-0.480556087269684,0.419907318788386,0.203080308030803,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0001634773821508,0.2898338818764571,1392395.8305830583,12545718.0,0.0,0.0,0.4633101630304297,low,AMAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,41500.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.63347280231402,1.2478631779354483,0.7079771963225747,0.7234323432343235,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.000408693455377,0.7245847046911429,1392395.8305830583,33077422.0,0.0,0.0,0.535327632413977,watch,PERTIMBANGAN
ecommerce_sales,2025-11-26 12:21:00,2025,11,2025-11,Sales,Belanja,19400.0,Online Payment,"Pesanan diterima, namun Pembeli masih dapat mengajukan pengembalian hingga 2025-12-05.",ecommerce_sales_clean.csv,ecommerce_sales,12,2,Wednesday,26,2025-11,2025-11-26,0,48,1.2246467991473532e-16,-1.0,0,0,0.0,midday,1.0,hedonic,1,9.873079890114704,-0.2861956879695084,0.4523007186717486,0.375027502750275,0,ecommerce_sales_unknown_unknown,32,1063343.0,0.0182443482488717,0.4831660719930225,1392395.8305830583,3813355.0,0.0,0.0,0.4130751796679371,low,AMAN
ecommerce_sales,2025-11-24 11:38:00,2025,11,2025-11,Sales,Belanja,19000.0,COD (Bayar di Tempat),"Pesanan diterima, namun Pembeli masih dapat mengajukan pengembalian hingga 2025-12-05.",ecommerce_sales_clean.csv,ecommerce_sales,11,0,Monday,24,2025-11,2025-11-24,0,48,0.258819045102521,-0.9659258262890682,0,0,0.0833333333333333,midday,1.0,hedonic,1,9.852246888342531,-0.313961459298105,0.4476730901169825,0.3633663366336633,0,ecommerce_sales_unknown_unknown,26,804873.0,0.0236062086813695,0.4732038849416199,1392395.8305830583,377914.0,0.7285872366899064,0.0,0.4410849391959123,low,AMAN
personal_finance,2021-05-11 00:00:00,2021,5,2021-05,Expense,Hiburan,877.0,,Expense,personal_finance_clean.csv,personal_finance,0,1,Tuesday,11,2021-05,2021-05-11,0,19,0.0,1.0,0,1,1.0,late_night,1.0,hedonic,1,6.777646593635117,-0.3464991584807662,0.4422501402532056,0.372,0,personal_finance_unknown_unknown,2,1062.38,0.8255049982107856,0.6156826063725531,32688.022833333336,6681.9400000000005,0.7955844550748739,0.0,0.7605625350633013,high,IMPULSIF
daily_household,2015-01-21 18:17:03,2015,1,2015-01,Expense,Lainnya,10980.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,18,2,Wednesday,21,2015-01,2015-01-21,0,4,-1.0,-1.8369701987210294e-16,0,0,0.5,evening,0.5,neutral,0,9.303921785597714,-0.3174117647058619,0.4470980392156896,0.3798939641109298,0,daily_household_unknown_unknown,7,125721.0,0.087336244541484,0.0197920344805924,12617743.237561176,120963.0,0.9904132618866492,0.0,0.4367745098039223,low,AMAN
ecommerce_sales,2025-02-04 09:34:00,2025,2,2025-02,Sales,Belanja,13000.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,9,1,Tuesday,4,2025-02,2025-02-04,0,6,0.7071067811865476,-0.7071067811865475,0,0,0.25,morning,1.0,hedonic,1,9.472781556562168,-0.7304480292270525,0.3782586617954912,0.1319031903190319,0,ecommerce_sales_unknown_unknown,40,1055720.0,0.0123138711021861,0.1773709390043817,1392395.8305830583,2362495.0,0.0,0.0,0.4820646654488728,low,AMAN
ecommerce_sales,2024-01-26 15:14:00,2024,1,2024-01,Sales,Belanja,77500.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,15,4,Friday,26,2024-01,2024-01-26,0,4,-0.7071067811865471,-0.7071067811865479,0,0,0.25,midday,1.0,hedonic,1,11.258046118484,3.0,1.0,0.8707370737073707,0,ecommerce_sales_unknown_unknown,10,928574.0,0.083461307337918,1.360351874522163,1392395.8305830583,2068405.0,0.0,0.0,0.6375,watch,PERTIMBANGAN
daily_household,2016-06-19 17:10:49,2016,6,2016-06,Expense,Lainnya,165615.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,17,6,Sunday,19,2016-06,2016-06-19,1,24,-0.9659258262890684,-0.2588190451025206,0,0,0.4166666666666666,evening,0.5,neutral,0,12.017427134623532,3.0,1.0,0.7593800978792822,0,daily_household_unknown_unknown,2,275415.0,0.6013289036544829,0.7585455432115664,12617743.237561176,730719.0,0.9420879798992297,1.0,0.6458333333333333,watch,PERTIMBANGAN
ecommerce_sales,2025-11-23 19:48:00,2025,11,2025-11,Sales,Belanja,18900.0,SPayLater,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,19,6,Sunday,23,2025-11,2025-11-23,1,47,-0.9659258262890684,0.2588190451025203,0,0,0.5833333333333333,evening,1.0,hedonic,1,9.846970109700957,-0.3209029021302541,0.4465161829782909,0.3484048404840484,0,ecommerce_sales_unknown_unknown,25,1059182.0,0.0178439588286054,0.5321726928335252,1392395.8305830583,9400878.0,0.0,1.0,0.7157957124112394,high,IMPULSIF
daily_household,2017-02-04 00:00:00,2017,2,2017-02,Expense,Lainnya,6954.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,4,2017-02,2017-02-04,1,5,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.847216104357543,-0.491988235294086,0.418001960784319,0.2787520391517128,0,daily_household_unknown_unknown,4,33123.0,0.2099447513812091,0.0105390740213943,12617743.237561176,18879625.05,0.0,1.0,0.7045004901960797,high,IMPULSIF
daily_household,2015-12-01 00:00:00,2015,12,2015-12,Expense,Makanan,15372.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,1,Tuesday,1,2015-12,2015-12-01,0,49,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.6403680029126,-0.1269647058823447,0.4788392156862759,0.4624796084828711,0,daily_household_unknown_unknown,5,11324223.0,0.0013574441266301,0.0264522494908991,12617743.237561176,20297262.0,0.0,0.0,0.6197098039215689,watch,PERTIMBANGAN
ecommerce_sales,2024-01-02 22:12:00,2024,1,2024-01,Sales,Belanja,110000.0,Online Payment,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,22,1,Tuesday,2,2024-01,2024-01-02,0,1,-0.5000000000000004,0.8660254037844384,1,0,0.8333333333333334,night,1.0,hedonic,1,11.60824473564232,3.0,1.0,0.9217821782178218,1,ecommerce_sales_unknown_unknown,11,1236547.0,0.0889573950686871,1.4791866603396724,1392395.8305830583,3293754.0,0.0,0.0,0.8416666666666667,high,IMPULSIF
personal_finance,2023-07-16 00:00:00,2023,7,2023-07,Expense,Makanan,682.35,,Expense,personal_finance_clean.csv,personal_finance,0,6,Sunday,16,2023-07,2023-07-16,1,28,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,6.5270071734108095,-0.5879946243965196,0.4020008959339134,0.274,0,personal_finance_unknown_unknown,1,682.35,0.9999999999985344,0.624398055475551,32688.022833333336,28151.57,0.1387802760804238,1.0,0.7005002239834783,high,IMPULSIF
ecommerce_sales,2025-02-08 12:54:00,2025,2,2025-02,Sales,Belanja,50500.0,Online Payment,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,12,5,Saturday,8,2025-02,2025-02-08,1,6,1.2246467991473532e-16,-1.0,0,0,0.0,midday,1.0,hedonic,1,10.829748417047592,1.8725930328288696,0.8120988388048116,0.7839383938393839,0,ecommerce_sales_unknown_unknown,37,1950566.0,0.0258899211818518,0.6890178784400982,1392395.8305830583,13499278.0,0.0,1.0,0.6030247097012028,watch,PERTIMBANGAN
daily_household,2015-01-11 00:00:00,2015,1,2015-01,Expense,Kesehatan,9150.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,11,2015-01,2015-01-11,1,2,0.0,1.0,0,1,1.0,late_night,0.0,utilitarian,0,9.12161844191538,-0.3967647058823274,0.4338725490196121,0.3462479608482871,0,daily_household_unknown_unknown,2,40260.0,0.2272727272727216,0.0288580603185928,12617743.237561176,1303326.0,0.8967068852597831,1.0,0.558468137254903,watch,PERTIMBANGAN
ecommerce_sales,2025-02-19 13:42:00,2025,2,2025-02,Sales,Belanja,35500.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,13,2,Wednesday,19,2025-02,2025-02-19,0,8,-0.2588190451025208,-0.9659258262890684,0,0,0.0833333333333333,midday,1.0,hedonic,1,10.477316144080852,0.8313766080065008,0.6385627680010835,0.6688668866886689,0,ecommerce_sales_unknown_unknown,36,2135397.0,0.0166245433518919,0.4920083500320826,1392395.8305830583,4846366.0,0.0,0.0,0.4888073586669375,watch,PERTIMBANGAN
personal_finance,2023-01-29 00:00:00,2023,1,2023-01,Expense,Makanan,1004.22,,Expense,personal_finance_clean.csv,personal_finance,0,6,Sunday,29,2023-01,2023-01-29,1,4,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,6.912961702009506,-0.1886617417132237,0.4685563763811293,0.4366666666666666,0,personal_finance_unknown_unknown,2,1327.27,0.7566056642576442,0.8444272127431932,32688.022833333336,31546.97,0.0349073677276595,1.0,0.7171390940952823,high,IMPULSIF
personal_finance,2022-01-03 00:00:00,2022,1,2022-01,Expense,Kesehatan,333.38,,Expense,personal_finance_clean.csv,personal_finance,0,0,Monday,3,2022-01,2022-01-03,0,1,0.0,1.0,0,1,1.0,late_night,0.0,utilitarian,0,5.8122780708095,-1.0209495318746622,0.3298417446875563,0.1313333333333333,0,personal_finance_unknown_unknown,3,4710.89,0.0707679440615104,0.2022962387967627,32688.022833333336,16230.93,0.5034594143929333,0.0,0.432460436171889,low,AMAN
daily_household,2018-08-17 20:06:32,2018,8,2018-08,Expense,Makanan,3660.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,20,4,Friday,17,2018-08,2018-08-17,0,33,-0.8660254037844386,0.5000000000000001,1,0,0.6666666666666667,night,0.5,neutral,0,8.205491613120236,-0.6348235294117239,0.3941960784313793,0.116231647634584,0,daily_household_unknown_unknown,3,14274.0,0.2564102564102384,0.0386831925475641,12617743.237561176,4599705.0,0.6354573941315154,0.0,0.4818823529411781,low,AMAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,25440.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,10.144117324857612,0.1330674590922987,0.5221779098487165,0.5196919691969197,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0002505340121636,0.4441791539118717,1392395.8305830583,28826665.0,0.0,0.0,0.4888778107955124,watch,PERTIMBANGAN
daily_household,2017-05-03 00:00:00,2017,5,2017-05,Expense,Lainnya,331413.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,2,Wednesday,3,2017-05,2017-05-03,0,18,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,12.711123628103426,3.0,1.0,0.8690864600326265,0,daily_household_unknown_unknown,8,2662851.3,0.1244579447601899,0.7887287139061869,12617743.237561176,21732000.3,0.0,0.0,0.75,high,IMPULSIF
personal_finance,2022-07-20 00:00:00,2022,7,2022-07,Expense,Lainnya,192.13,,Expense,personal_finance_clean.csv,personal_finance,0,2,Wednesday,20,2022-07,2022-07-20,0,29,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,5.2633635372845085,-1.196193480297987,0.3006344199503355,0.076,0,personal_finance_unknown_unknown,1,192.13,0.9999999999947952,0.1441708469182615,32688.022833333336,15812.86,0.5162491142206531,0.0,0.5751586049875839,watch,PERTIMBANGAN
personal_finance,2022-07-30 00:00:00,2022,7,2022-07,Expense,Lainnya,342.74,,Expense,personal_finance_clean.csv,personal_finance,0,5,Saturday,30,2022-07,2022-07-30,1,30,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,5.839885557648541,-1.0093369063366635,0.3317771822772227,0.1373333333333333,0,personal_finance_unknown_unknown,1,342.74,0.9999999999970824,0.277432942429775,32688.022833333336,21148.32,0.353025415216165,1.0,0.6829442955693057,watch,PERTIMBANGAN
personal_finance,2022-11-14 00:00:00,2022,11,2022-11,Expense,Lainnya,811.67,,Expense,personal_finance_clean.csv,personal_finance,0,0,Monday,14,2022-11,2022-11-14,0,46,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,6.700325123087419,-0.4275518108736569,0.4287413648543905,0.3393333333333333,0,personal_finance_unknown_unknown,2,1726.51,0.4701218064184568,0.6552416511776044,32688.022833333336,26037.06,0.2034678838559445,0.0,0.6071853412135977,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,20000.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.90353755128617,-0.2445470309766137,0.4592421615038977,0.3981298129812981,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0001969607013865,0.3491974480439243,1392395.8305830583,50885798.0,0.0,0.0,0.4731438737093077,low,AMAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,20970.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.95089580993112,-0.1772150355047671,0.4704641607492055,0.4233223322332233,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0002065132954037,0.3661335242740546,1392395.8305830583,74968545.0,0.0,0.0,0.4759493735206346,low,AMAN
daily_household,2018-01-06 00:00:00,2018,1,2018-01,Expense,Lainnya,18300.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,6,2018-01,2018-01-06,1,1,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.814710982145282,0.0,0.5,0.4934747145187602,0,daily_household_unknown_unknown,5,189771.0,0.0964320154291219,0.027970960118882,12617743.237561176,59187583.86,0.0,1.0,0.725,high,IMPULSIF
daily_household,2017-11-12 00:00:00,2017,11,2017-11,Expense,Transportasi,5490.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,12,2017-11,2017-11-12,1,45,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.610865667278873,-0.5554705882352583,0.4074215686274569,0.2159461663947797,0,daily_household_unknown_unknown,9,1026813.0,0.0053466405275351,0.0334737370637951,12617743.237561176,5818119.0,0.5388938504723799,1.0,0.7018553921568642,high,IMPULSIF
daily_household,2018-03-31 11:32:03,2018,3,2018-03,Expense,Transportasi,1830.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,11,5,Saturday,31,2018-03,2018-03-31,1,13,0.258819045102521,-0.9659258262890682,0,0,0.0833333333333333,midday,0.5,neutral,0,7.5126175446745105,-0.7141764705881893,0.3809705882353018,0.0375203915171288,0,daily_household_unknown_unknown,7,12073059.0,0.0001515771603534,0.0021870045564848,12617743.237561176,32087732.4,0.0,1.0,0.3744093137254921,low,AMAN
personal_finance,2024-12-21 00:00:00,2024,12,2024-12,Expense,Lainnya,784.35,,Expense,personal_finance_clean.csv,personal_finance,0,5,Saturday,21,2024-12,2024-12-21,1,51,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,6.666129478289041,-0.4614467819952514,0.4230922030007915,0.328,0,personal_finance_unknown_unknown,1,784.35,0.999999999998725,0.6818307767027617,32688.022833333336,27608.61,0.1553906413744147,1.0,0.7057730507501978,high,IMPULSIF
personal_finance,2024-11-14 00:00:00,2024,11,2024-11,Income,Lainnya,4240.0,,Income,personal_finance_clean.csv,personal_finance,0,3,Thursday,14,2024-11,2024-11-14,0,46,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.352554369474591,3.0,1.0,0.976,1,personal_finance_unknown_unknown,2,5341.61,0.7937681710194503,3.4228499279178024,32688.022833333336,52408.38,0.0,0.0,0.75,high,IMPULSIF
personal_finance,2020-12-18 00:00:00,2020,12,2020-12,Income,Lainnya,1322.0,,Income,personal_finance_clean.csv,personal_finance,0,4,Friday,18,2020-12,2020-12-18,0,51,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.187657164114956,0.2055968206228055,0.5342661367704676,0.5746666666666667,0,personal_finance_unknown_unknown,2,2317.7,0.5703930620871682,1.1492067148607776,32688.022833333336,7091.84,0.7830446938880335,0.0,0.6335665341926169,watch,PERTIMBANGAN
daily_household,2018-05-07 00:00:00,2018,5,2018-05,Expense,Makanan,13176.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,0,Monday,7,2018-05,2018-05-07,0,19,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,9.486228164545253,-0.2221882352941033,0.4629686274509828,0.4390293637846655,0,daily_household_unknown_unknown,6,571509.0,0.0230547550432276,0.1571847507331359,12617743.237561176,2907321.0,0.7695847074027207,0.0,0.6157421568627457,watch,PERTIMBANGAN
personal_finance,2021-05-27 00:00:00,2021,5,2021-05,Expense,Transportasi,162.69,,Expense,personal_finance_clean.csv,personal_finance,0,3,Thursday,27,2021-05,2021-05-27,0,21,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,5.097974395156263,-1.232718661477333,0.2945468897537778,0.06,0,personal_finance_unknown_unknown,2,247.53,0.6572536662196209,0.1370802939387712,32688.022833333336,9672.76,0.7040885571660519,0.0,0.5736367224384444,watch,PERTIMBANGAN
daily_household,2016-04-02 00:00:00,2016,4,2016-04,Expense,Lainnya,45933.0,Saving Bank account 1,Expense,daily_household_transactions_clean.csv,daily_household,0,5,Saturday,2,2016-04,2016-04-02,1,13,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,10.73496086257636,1.1982294117646288,0.6997049019607715,0.6327487765089723,0,daily_household_unknown_unknown,4,64233.0,0.715099715099704,0.0548938143677689,12617743.237561176,16897268.4,0.0,1.0,0.7749262254901929,high,IMPULSIF
ecommerce_sales,2025-11-18 02:23:00,2025,11,2025-11,Sales,Belanja,31998.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,2,1,Tuesday,18,2025-11,2025-11-18,0,47,0.4999999999999999,0.8660254037844387,0,1,0.8333333333333334,late_night,1.0,hedonic,1,10.373459931293572,0.5882872800246384,0.5980478800041064,0.5962596259625963,0,ecommerce_sales_unknown_unknown,37,887365.0,0.0360595696246752,0.9009768161527588,1392395.8305830583,1274664.0,0.0845534207997151,0.0,0.7411786366676932,high,IMPULSIF
ecommerce_sales,2025-11-17 20:36:00,2025,11,2025-11,Sales,Belanja,19500.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,20,0,Monday,17,2025-11,2025-11-17,0,47,-0.8660254037844386,0.5000000000000001,1,0,0.6666666666666667,night,1.0,hedonic,1,9.87822102528824,-0.2792542451373593,0.4534576258104401,0.3811881188118812,0,ecommerce_sales_unknown_unknown,41,1213168.0,0.0160736188227846,0.5490670640345895,1392395.8305830583,969889.0,0.3034387358127434,0.0,0.6466977397859434,watch,PERTIMBANGAN
personal_finance,2021-08-29 00:00:00,2021,8,2021-08,Expense,Makanan,1732.94,,Expense,personal_finance_clean.csv,personal_finance,0,6,Sunday,29,2021-08,2021-08-29,1,34,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.458151554665697,0.7154357456853265,0.6192392909475545,0.7606666666666667,0,personal_finance_unknown_unknown,1,1732.94,0.9999999999994228,1.264786459235853,32688.022833333336,19140.08,0.4144619851255586,1.0,0.7548098227368886,high,IMPULSIF
ecommerce_sales,2025-11-21 17:07:00,2025,11,2025-11,Sales,Belanja,16999.0,COD (Bayar di Tempat),Selesai,ecommerce_sales_clean.csv,ecommerce_sales,17,4,Friday,21,2025-11,2025-11-21,0,47,-0.9659258262890684,-0.2588190451025206,0,0,0.4166666666666666,evening,1.0,hedonic,1,9.740968623038354,-0.4528597303694089,0.4245233782717652,0.2194719471947194,0,ecommerce_sales_unknown_unknown,41,2036782.0,0.0083460085566349,0.4786456934114865,1392395.8305830583,6632407.0,0.0,0.0,0.5519641779012746,watch,PERTIMBANGAN
ecommerce_sales,2025-11-01 18:53:00,2025,11,2025-11,Sales,Belanja,22209.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,18,5,Saturday,1,2025-11,2025-11-01,1,44,-1.0,-1.8369701987210294e-16,0,0,0.5,evening,1.0,hedonic,1,10.008297916888472,-0.0912105588144395,0.4847982401975934,0.4752475247524752,0,ecommerce_sales_unknown_unknown,35,1590171.0,0.0139664224790918,0.6207244764784767,1392395.8305830583,1147607.0,0.1758040531337659,1.0,0.6961995600493983,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,16500.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,9.711176264112805,-0.4874975301018331,0.4187504116496945,0.1947194719471947,0,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0001624925786438,0.2880878946362375,1392395.8305830583,99553815.0,0.0,0.0,0.4630209362457569,low,AMAN
personal_finance,2024-02-14 00:00:00,2024,2,2024-02,Expense,Transportasi,903.14,,Expense,personal_finance_clean.csv,personal_finance,0,2,Wednesday,14,2024-02,2024-02-14,0,7,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,6.806984215658118,-0.3140681722026373,0.4476553046328937,0.3853333333333333,0,personal_finance_unknown_unknown,2,1285.22,0.702712376090706,0.5728134034045257,32688.022833333336,32234.77,0.0138660216815292,0.0,0.6119138261582234,watch,PERTIMBANGAN
personal_finance,2020-12-20 00:00:00,2020,12,2020-12,Expense,Lainnya,208.43,,Expense,personal_finance_clean.csv,personal_finance,0,6,Sunday,20,2020-12,2020-12-20,1,51,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,5.344389554650419,-1.1759706388162157,0.3040048935306307,0.0833333333333333,0,personal_finance_unknown_unknown,2,1656.09,0.1258566865326607,0.1811869558081935,32688.022833333336,8747.93,0.732381183022177,1.0,0.6760012233826577,watch,PERTIMBANGAN
ecommerce_sales,2025-02-17 08:38:00,2025,2,2025-02,Sales,Belanja,17771.0,Saldo ShopeePay,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,8,0,Monday,17,2025-02,2025-02-17,0,8,0.8660254037844387,-0.4999999999999998,0,0,0.3333333333333333,morning,1.0,hedonic,1,9.7853794640558,-0.3992717917052177,0.4334547013824637,0.2849284928492849,0,ecommerce_sales_unknown_unknown,31,1830426.0,0.0097086689109529,0.246295222209018,1392395.8305830583,223432.0,0.8395341359888734,0.0,0.5250303420122826,watch,PERTIMBANGAN
ecommerce_sales,2025-02-03 18:04:00,2025,2,2025-02,Sales,Belanja,21200.0,SPayLater,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,18,0,Monday,3,2025-02,2025-02-03,0,6,-1.0,-1.8369701987210294e-16,0,0,0.5,evening,1.0,hedonic,1,9.961803629358965,-0.1612497169908242,0.473125047168196,0.4314631463146314,0,ecommerce_sales_unknown_unknown,41,2200143.0,0.0096357373134382,0.2892510697609917,1392395.8305830583,1027688.0,0.2619282696575862,0.0,0.593281261792049,watch,PERTIMBANGAN
ecommerce_sales,2025-02-12 10:54:00,2025,2,2025-02,Sales,Belanja,101394.0,SPayLater,Selesai,ecommerce_sales_clean.csv,ecommerce_sales,10,2,Wednesday,12,2025-02,2025-02-12,0,7,0.4999999999999999,-0.8660254037844387,0,0,0.1666666666666666,morning,1.0,hedonic,1,11.526779059258764,3.0,1.0,0.9113311331133114,1,ecommerce_sales_unknown_unknown,1754,101543099.0,0.0009985316678191,1.770326302348283,1392395.8305830583,75688452.0,0.0,0.0,0.6083333333333333,watch,PERTIMBANGAN
personal_finance,2023-05-29 00:00:00,2023,5,2023-05,Income,Lainnya,2915.0,,Income,personal_finance_clean.csv,personal_finance,0,0,Monday,29,2023-05,2023-05-29,0,22,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,7.977968093128549,2.1819763593014345,0.8636627265502391,0.92,1,personal_finance_unknown_unknown,2,4272.0,0.6823501872657578,2.2606001413228203,32688.022833333336,27440.59,0.1605307503634679,0.0,0.7159156816375598,high,IMPULSIF
daily_household,2017-12-10 00:00:00,2017,12,2017-12,Expense,Makanan,4575.0,Cash,Expense,daily_household_transactions_clean.csv,daily_household,0,6,Sunday,10,2017-12,2017-12-10,1,49,0.0,1.0,0,1,1.0,late_night,0.5,neutral,0,8.428580533059634,-0.5951470588234912,0.4008088235294181,0.1649673735725938,0,daily_household_unknown_unknown,4,89670.0,0.0510204081632647,0.0078726933008628,12617743.237561176,26077317.0,0.0,1.0,0.7002022058823545,high,IMPULSIF
